"Time";"내부온도";"상부온도"
"2021-11-02T10:59:00+09:00";20.8657;20.4941
"2021-11-02T11:00:00+09:00";20.8657;20.528
"2021-11-02T11:01:00+09:00";20.8995;20.5617
"2021-11-02T11:02:00+09:00";20.9671;20.6969
"2021-11-02T11:03:00+09:00";21.0009;20.7306
"2021-11-02T11:04:00+09:00";21.0348;20.7981
"2021-11-02T11:05:00+09:00";21.0348;20.8995
"2021-11-02T11:06:00+09:00";21.0348;20.7981
"2021-11-02T11:07:00+09:00";21.0009;20.5955
"2021-11-02T11:08:00+09:00";21.0348;20.6631
"2021-11-02T11:09:00+09:00";21.0348;20.6631
"2021-11-02T11:10:00+09:00";21.0685;20.5955
"2021-11-02T11:11:00+09:00";21.1023;20.7643
"2021-11-02T11:12:00+09:00";21.1023;20.7643
"2021-11-02T11:13:00+09:00";21.0685;20.528
"2021-11-02T11:14:00+09:00";21.0685;20.4941
"2021-11-02T11:15:00+09:00";21.0009;20.2577
"2021-11-02T11:16:00+09:00";21.0009;20.3591
"2021-11-02T11:17:00+09:00";21.0685;20.528
"2021-11-02T11:18:00+09:00";21.136;20.5617
"2021-11-02T11:19:00+09:00";21.1698;20.5617
"2021-11-02T11:20:00+09:00";21.2037;20.528
"2021-11-02T11:21:00+09:00";21.3049;20.7306
"2021-11-02T11:22:00+09:00";21.2374;20.528
"2021-11-02T11:23:00+09:00";21.2374;20.4266
"2021-11-02T11:24:00+09:00";21.3726;20.6631
"2021-11-02T11:25:00+09:00";21.4402;20.7981
"2021-11-02T11:26:00+09:00";21.5754;21.0348
"2021-11-02T11:27:00+09:00";21.6428;21.0348
"2021-11-02T11:28:00+09:00";21.778;21.2712
"2021-11-02T11:29:00+09:00";21.778;21.3049
"2021-11-02T11:30:00+09:00";21.5754;20.8995
"2021-11-02T11:31:00+09:00";21.4063;20.528
"2021-11-02T11:32:00+09:00";21.3726;20.528
"2021-11-02T11:33:00+09:00";21.474;20.7981
"2021-11-02T11:34:00+09:00";21.5416;20.7306
"2021-11-02T11:35:00+09:00";21.474;20.5955
"2021-11-02T11:36:00+09:00";21.5077;20.7643
"2021-11-02T11:37:00+09:00";21.474;21.0348
"2021-11-02T11:38:00+09:00";21.4063;20.9334
"2021-11-02T11:39:00+09:00";21.5754;21.3726
"2021-11-02T11:40:00+09:00";21.6766;21.5077
"2021-11-02T11:41:00+09:00";21.6766;21.4063
"2021-11-02T11:42:00+09:00";21.7105;21.2374
"2021-11-02T11:43:00+09:00";21.5416;20.7306
"2021-11-02T11:44:00+09:00";21.474;20.6294
"2021-11-02T11:45:00+09:00";21.2712;20.3927
"2021-11-02T11:46:00+09:00";21.1023;20.0888
"2021-11-02T11:47:00+09:00";21.0009;20.0212
"2021-11-02T11:48:00+09:00";20.9334;20.1563
"2021-11-02T11:49:00+09:00";20.832;19.9537
"2021-11-02T11:50:00+09:00";20.6294;19.5822
"2021-11-02T11:51:00+09:00";20.3927;19.312
"2021-11-02T11:52:00+09:00";20.1563;18.9744
"2021-11-02T11:53:00+09:00";19.9876;18.6367
"2021-11-02T11:54:00+09:00";19.7511;18.3329
"2021-11-02T11:55:00+09:00";19.5146;18.0628
"2021-11-02T11:56:00+09:00";19.2784;17.8602
"2021-11-02T11:57:00+09:00";19.0758;17.759
"2021-11-02T11:58:00+09:00";18.873;17.6578
"2021-11-02T11:59:00+09:00";18.7381;17.6915
"2021-11-02T12:00:00+09:00";18.6704;17.8266
"2021-11-02T12:01:00+09:00";18.9069;18.2654
"2021-11-02T12:02:00+09:00";19.1094;18.6367
"2021-11-02T12:03:00+09:00";19.177;18.8393
"2021-11-02T12:04:00+09:00";19.3457;19.0419
"2021-11-02T12:05:00+09:00";19.5146;19.177
"2021-11-02T12:06:00+09:00";19.7172;19.3796
"2021-11-02T12:07:00+09:00";19.8525;19.5146
"2021-11-02T12:08:00+09:00";19.9537;19.6158
"2021-11-02T12:09:00+09:00";19.9876;19.5822
"2021-11-02T12:10:00+09:00";20.1226;19.7172
"2021-11-02T12:11:00+09:00";20.1901;19.6497
"2021-11-02T12:12:00+09:00";20.224;19.5146
"2021-11-02T12:13:00+09:00";20.224;19.3796
"2021-11-02T12:14:00+09:00";20.224;19.2784
"2021-11-02T12:15:00+09:00";20.224;19.2784
"2021-11-02T12:16:00+09:00";20.1901;19.0419
"2021-11-02T12:17:00+09:00";20.1226;19.1431
"2021-11-02T12:18:00+09:00";20.1226;19.2784
"2021-11-02T12:19:00+09:00";20.1563;19.3457
"2021-11-02T12:20:00+09:00";20.1901;19.3457
"2021-11-02T12:21:00+09:00";20.1563;19.2445
"2021-11-02T12:22:00+09:00";20.0888;19.3457
"2021-11-02T12:23:00+09:00";19.9198;19.0081
"2021-11-02T12:24:00+09:00";19.7511;18.8393
"2021-11-02T12:25:00+09:00";19.7172;18.873
"2021-11-02T12:26:00+09:00";19.7172;18.9405
"2021-11-02T12:27:00+09:00";19.6158;19.177
"2021-11-02T12:28:00+09:00";19.6497;19.2784
"2021-11-02T12:29:00+09:00";19.6836;19.2784
"2021-11-02T12:30:00+09:00";19.6158;19.3457
"2021-11-02T12:31:00+09:00";19.6158;19.312
"2021-11-02T12:32:00+09:00";19.6158;19.3457
"2021-11-02T12:33:00+09:00";19.6497;19.5485
"2021-11-02T12:34:00+09:00";19.6497;19.3796
"2021-11-02T12:35:00+09:00";19.6836;19.3457
"2021-11-02T12:36:00+09:00";19.7172;19.4808
"2021-11-02T12:37:00+09:00";19.6836;19.5485
"2021-11-02T12:38:00+09:00";19.6836;19.5146
"2021-11-02T12:39:00+09:00";19.7172;19.5485
"2021-11-02T12:40:00+09:00";19.7848;19.4808
"2021-11-02T12:41:00+09:00";19.7848;19.6158
"2021-11-02T12:42:00+09:00";19.8186;19.7172
"2021-11-02T12:43:00+09:00";19.8862;19.6497
"2021-11-02T12:44:00+09:00";19.8862;19.5822
"2021-11-02T12:45:00+09:00";19.9198;19.6497
"2021-11-02T12:46:00+09:00";19.9876;19.6836
"2021-11-02T12:47:00+09:00";20.0212;19.8862
"2021-11-02T12:48:00+09:00";20.0551;19.8862
"2021-11-02T12:49:00+09:00";20.1226;20.0551
"2021-11-02T12:50:00+09:00";20.1901;19.9876
"2021-11-02T12:51:00+09:00";20.2577;20.224
"2021-11-02T12:52:00+09:00";20.2913;20.2577
"2021-11-02T12:53:00+09:00";20.3927;20.4266
"2021-11-02T12:54:00+09:00";20.4266;20.3252
"2021-11-02T12:55:00+09:00";20.4605;20.3252
"2021-11-02T12:56:00+09:00";20.4266;20.2913
"2021-11-02T12:57:00+09:00";20.4941;20.3591
"2021-11-02T12:58:00+09:00";20.4605;20.1563
"2021-11-02T12:59:00+09:00";20.4605;20.224
"2021-11-02T13:00:00+09:00";20.4605;20.3252
"2021-11-02T13:01:00+09:00";20.528;20.3927
"2021-11-02T13:02:00+09:00";20.5955;20.528
"2021-11-02T13:03:00+09:00";20.6631;20.5617
"2021-11-02T13:04:00+09:00";20.6969;20.4941
"2021-11-02T13:05:00+09:00";20.7981;20.7981
"2021-11-02T13:06:00+09:00";20.9334;21.0685
"2021-11-02T13:07:00+09:00";20.9671;21.0009
"2021-11-02T13:08:00+09:00";21.1023;20.9671
"2021-11-02T13:09:00+09:00";21.136;20.832
"2021-11-02T13:10:00+09:00";21.0685;20.7981
"2021-11-02T13:11:00+09:00";21.1023;20.7981
"2021-11-02T13:12:00+09:00";21.0685;20.6969
"2021-11-02T13:13:00+09:00";21.0685;20.6631
"2021-11-02T13:14:00+09:00";21.0685;20.6294
"2021-11-02T13:15:00+09:00";21.0685;20.6631
"2021-11-02T13:16:00+09:00";20.9671;20.5617
"2021-11-02T13:17:00+09:00";20.9671;20.4941
"2021-11-02T13:18:00+09:00";20.9671;20.3927
"2021-11-02T13:19:00+09:00";20.9334;20.3927
"2021-11-02T13:20:00+09:00";20.9334;20.4941
"2021-11-02T13:21:00+09:00";20.9671;20.3591
"2021-11-02T13:22:00+09:00";20.9334;20.3927
"2021-11-02T13:23:00+09:00";20.9671;20.4266
"2021-11-02T13:24:00+09:00";21.0009;20.3591
"2021-11-02T13:25:00+09:00";21.0009;20.5955
"2021-11-02T13:26:00+09:00";20.9671;20.528
"2021-11-02T13:27:00+09:00";20.8657;20.3252
"2021-11-02T13:28:00+09:00";20.8995;20.1563
"2021-11-02T13:29:00+09:00";20.8995;20.2577
"2021-11-02T13:30:00+09:00";20.8995;20.2577
"2021-11-02T13:31:00+09:00";20.8995;20.3591
"2021-11-02T13:32:00+09:00";20.9334;20.5955
"2021-11-02T13:33:00+09:00";20.9334;20.528
"2021-11-02T13:34:00+09:00";20.9334;20.7306
"2021-11-02T13:35:00+09:00";20.8995;20.5617
"2021-11-02T13:36:00+09:00";20.8995;20.4605
"2021-11-02T13:37:00+09:00";20.9334;20.4605
"2021-11-02T13:38:00+09:00";20.8995;20.6294
"2021-11-02T13:39:00+09:00";20.9334;20.5617
"2021-11-02T13:40:00+09:00";20.9334;20.8657
"2021-11-02T13:41:00+09:00";20.9334;20.9671
"2021-11-02T13:42:00+09:00";21.0009;20.9334
"2021-11-02T13:43:00+09:00";21.1023;21.1023
"2021-11-02T13:44:00+09:00";21.1698;21.1698
"2021-11-02T13:45:00+09:00";21.2374;21.136
"2021-11-02T13:46:00+09:00";21.3388;21.2712
"2021-11-02T13:47:00+09:00";21.4402;21.4063
"2021-11-02T13:48:00+09:00";21.5416;21.5754
"2021-11-02T13:49:00+09:00";21.5416;21.6091
"2021-11-02T13:50:00+09:00";21.5416;21.5754
"2021-11-02T13:51:00+09:00";21.5416;21.3726
"2021-11-02T13:52:00+09:00";21.5077;21.4063
"2021-11-02T13:53:00+09:00";21.474;21.2037
"2021-11-02T13:54:00+09:00";21.4063;21.2712
"2021-11-02T13:55:00+09:00";21.4402;21.136
"2021-11-02T13:56:00+09:00";21.474;21.3726
"2021-11-02T13:57:00+09:00";21.5077;21.474
"2021-11-02T13:58:00+09:00";21.5077;21.5416
"2021-11-02T13:59:00+09:00";21.474;21.2374
"2021-11-02T14:00:00+09:00";21.4402;21.1698
"2021-11-02T14:01:00+09:00";21.4063;21.0685
"2021-11-02T14:02:00+09:00";21.4402;21.136
"2021-11-02T14:03:00+09:00";21.474;21.2374
"2021-11-02T14:04:00+09:00";21.5416;21.474
"2021-11-02T14:05:00+09:00";21.6091;21.6091
"2021-11-02T14:06:00+09:00";21.6766;21.5754
"2021-11-02T14:07:00+09:00";21.778;21.9808
"2021-11-02T14:08:00+09:00";21.9133;22.285
"2021-11-02T14:09:00+09:00";22.0484;22.3189
"2021-11-02T14:10:00+09:00";22.0822;22.4203
"2021-11-02T14:11:00+09:00";22.0822;22.0822
"2021-11-02T14:12:00+09:00";22.0484;21.947
"2021-11-02T14:13:00+09:00";21.9808;22.0145
"2021-11-02T14:14:00+09:00";21.8456;21.8794
"2021-11-02T14:15:00+09:00";21.7442;21.6428
"2021-11-02T14:16:00+09:00";21.7442;21.7442
"2021-11-02T14:17:00+09:00";21.7442;21.8456
"2021-11-02T14:18:00+09:00";21.7105;21.8456
"2021-11-02T14:19:00+09:00";21.6766;21.6766
"2021-11-02T14:20:00+09:00";21.6766;21.8456
"2021-11-02T14:21:00+09:00";21.7105;21.8119
"2021-11-02T14:22:00+09:00";21.6766;21.778
"2021-11-02T14:23:00+09:00";21.7105;21.9133
"2021-11-02T14:24:00+09:00";21.778;21.9808
"2021-11-02T14:25:00+09:00";21.778;21.9133
"2021-11-02T14:26:00+09:00";21.7442;21.8119
"2021-11-02T14:27:00+09:00";21.7442;21.947
"2021-11-02T14:28:00+09:00";21.7105;21.8119
"2021-11-02T14:29:00+09:00";21.6766;21.7105
"2021-11-02T14:30:00+09:00";21.6428;21.6428
"2021-11-02T14:31:00+09:00";21.6091;21.3388
"2021-11-02T14:32:00+09:00";21.5416;21.136
"2021-11-02T14:33:00+09:00";21.474;21.0348
"2021-11-02T14:34:00+09:00";21.3388;20.8657
"2021-11-02T14:35:00+09:00";21.2374;20.8657
"2021-11-02T14:36:00+09:00";21.1698;20.8995
"2021-11-02T14:37:00+09:00";21.0685;20.9671
"2021-11-02T14:38:00+09:00";21.0685;20.832
"2021-11-02T14:39:00+09:00";21.0009;20.7981
"2021-11-02T14:40:00+09:00";20.9671;20.7981
"2021-11-02T14:41:00+09:00";20.9671;20.9671
"2021-11-02T14:42:00+09:00";21.0009;21.0009
"2021-11-02T14:43:00+09:00";21.0685;21.136
"2021-11-02T14:44:00+09:00";21.136;21.3726
"2021-11-02T14:45:00+09:00";21.2712;21.4402
"2021-11-02T14:46:00+09:00";21.3726;21.4063
"2021-11-02T14:47:00+09:00";21.474;21.5754
"2021-11-02T14:48:00+09:00";21.5416;21.5754
"2021-11-02T14:49:00+09:00";21.5416;21.4402
"2021-11-02T14:50:00+09:00";21.5077;21.2712
"2021-11-02T14:51:00+09:00";21.5077;21.1698
"2021-11-02T14:52:00+09:00";21.474;21.1698
"2021-11-02T14:53:00+09:00";21.3726;21.2374
"2021-11-02T14:54:00+09:00";21.3388;21.1023
"2021-11-02T14:55:00+09:00";21.3049;21.136
"2021-11-02T14:56:00+09:00";21.2374;21.0009
"2021-11-02T14:57:00+09:00";21.0685;20.528
"2021-11-02T14:58:00+09:00";20.8995;20.2577
"2021-11-02T14:59:00+09:00";20.7306;19.9876
"2021-11-02T15:00:00+09:00";20.6631;20.0551
"2021-11-02T15:01:00+09:00";20.5617;19.9198
"2021-11-02T15:02:00+09:00";20.5617;20.0551
"2021-11-02T15:03:00+09:00";20.528;20.1563
"2021-11-02T15:04:00+09:00";20.5955;20.2577
"2021-11-02T15:05:00+09:00";20.6294;20.4605
"2021-11-02T15:06:00+09:00";20.6969;20.4941
"2021-11-02T15:07:00+09:00";20.7981;20.6294
"2021-11-02T15:08:00+09:00";20.8657;20.7306
"2021-11-02T15:09:00+09:00";20.8995;20.7981
"2021-11-02T15:10:00+09:00";20.9334;20.832
"2021-11-02T15:11:00+09:00";21.0009;20.9671
"2021-11-02T15:12:00+09:00";21.0009;20.9671
"2021-11-02T15:13:00+09:00";21.0685;20.9334
"2021-11-02T15:14:00+09:00";21.0685;21.0009
"2021-11-02T15:15:00+09:00";21.0348;20.9334
"2021-11-02T15:16:00+09:00";21.0009;20.7981
"2021-11-02T15:17:00+09:00";20.9334;20.6294
"2021-11-02T15:18:00+09:00";20.832;20.4266
"2021-11-02T15:19:00+09:00";20.7643;20.3252
"2021-11-02T15:20:00+09:00";20.7306;20.3252
"2021-11-02T15:21:00+09:00";20.6969;20.2913
"2021-11-02T15:22:00+09:00";20.7643;20.4266
"2021-11-02T15:23:00+09:00";20.832;20.6631
"2021-11-02T15:24:00+09:00";21.0348;21.136
"2021-11-02T15:25:00+09:00";21.2037;21.3726
"2021-11-02T15:26:00+09:00";21.3388;21.6091
"2021-11-02T15:27:00+09:00";21.3726;21.5416
"2021-11-02T15:28:00+09:00";21.3049;21.2374
"2021-11-02T15:29:00+09:00";21.2037;20.9334
"2021-11-02T15:30:00+09:00";21.2037;21.0009
"2021-11-02T15:31:00+09:00";21.2712;20.9334
"2021-11-02T15:32:00+09:00";21.2374;20.8657
"2021-11-02T15:33:00+09:00";21.2374;20.7306
"2021-11-02T15:34:00+09:00";21.1023;20.5955
"2021-11-02T15:35:00+09:00";21.1023;20.4941
"2021-11-02T15:36:00+09:00";21.1023;20.4941
"2021-11-02T15:37:00+09:00";21.0348;20.4266
"2021-11-02T15:38:00+09:00";21.0009;20.5955
"2021-11-02T15:39:00+09:00";20.9334;20.3591
"2021-11-02T15:40:00+09:00";20.7981;20.2577
"2021-11-02T15:41:00+09:00";20.7306;20.1563
"2021-11-02T15:42:00+09:00";20.6631;20.1901
"2021-11-02T15:43:00+09:00";20.6631;20.3591
"2021-11-02T15:44:00+09:00";20.7981;20.6969
"2021-11-02T15:45:00+09:00";20.9334;21.0348
"2021-11-02T15:46:00+09:00";20.9671;21.0685
"2021-11-02T15:47:00+09:00";20.832;20.6294
"2021-11-02T15:48:00+09:00";20.832;20.5617
"2021-11-02T15:49:00+09:00";20.6969;20.3927
"2021-11-02T15:50:00+09:00";20.5955;20.1901
"2021-11-02T15:51:00+09:00";20.528;20.0888
"2021-11-02T15:52:00+09:00";20.4941;20.0212
"2021-11-02T15:53:00+09:00";20.4941;20.0551
"2021-11-02T15:54:00+09:00";20.4605;19.9876
"2021-11-02T15:55:00+09:00";20.4605;19.9537
"2021-11-02T15:56:00+09:00";20.3927;19.9198
"2021-11-02T15:57:00+09:00";20.3927;19.9198
"2021-11-02T15:58:00+09:00";20.3927;19.9876
"2021-11-02T15:59:00+09:00";20.4266;19.9537
"2021-11-02T16:00:00+09:00";20.3252;19.7511
"2021-11-02T16:01:00+09:00";20.2577;19.7848
"2021-11-02T16:02:00+09:00";20.3252;20.0212
"2021-11-02T16:03:00+09:00";20.3591;20.1226
"2021-11-02T16:04:00+09:00";20.3927;20.1563
"2021-11-02T16:05:00+09:00";20.4266;20.224
"2021-11-02T16:06:00+09:00";20.4266;20.2913
"2021-11-02T16:07:00+09:00";20.4941;20.3927
"2021-11-02T16:08:00+09:00";20.4941;20.2577
"2021-11-02T16:09:00+09:00";20.4605;20.2913
"2021-11-02T16:10:00+09:00";20.4266;20.0551
"2021-11-02T16:11:00+09:00";20.4266;19.9537
"2021-11-02T16:12:00+09:00";20.4266;20.0212
"2021-11-02T16:13:00+09:00";20.3591;19.9537
"2021-11-02T16:14:00+09:00";20.3591;19.9876
"2021-11-02T16:15:00+09:00";20.3252;19.6497
"2021-11-02T16:16:00+09:00";20.2577;19.7848
"2021-11-02T16:17:00+09:00";20.224;19.7511
"2021-11-02T16:18:00+09:00";20.1563;19.6497
"2021-11-02T16:19:00+09:00";20.1226;19.5822
"2021-11-02T16:20:00+09:00";20.0888;19.6497
"2021-11-02T16:21:00+09:00";20.0551;19.5485
"2021-11-02T16:22:00+09:00";20.0551;19.3796
"2021-11-02T16:23:00+09:00";20.0212;19.5146
"2021-11-02T16:24:00+09:00";20.0212;19.5146
"2021-11-02T16:25:00+09:00";19.9876;19.4134
"2021-11-02T16:26:00+09:00";19.9876;19.5485
"2021-11-02T16:27:00+09:00";19.9537;19.4808
"2021-11-02T16:28:00+09:00";19.9537;19.6158
"2021-11-02T16:29:00+09:00";19.9198;19.5485
"2021-11-02T16:30:00+09:00";19.9198;19.6497
"2021-11-02T16:31:00+09:00";19.8862;19.5146
"2021-11-02T16:32:00+09:00";19.9198;19.5485
"2021-11-02T16:33:00+09:00";19.8525;19.5146
"2021-11-02T16:34:00+09:00";19.8525;19.5146
"2021-11-02T16:35:00+09:00";19.8525;19.4471
"2021-11-02T16:36:00+09:00";19.8525;19.4808
"2021-11-02T16:37:00+09:00";19.8525;19.4471
"2021-11-02T16:38:00+09:00";19.8525;19.4134
"2021-11-02T16:39:00+09:00";19.8186;19.3796
"2021-11-02T16:40:00+09:00";19.7848;19.3457
"2021-11-02T16:41:00+09:00";19.7172;19.312
"2021-11-02T16:42:00+09:00";19.7172;19.2784
"2021-11-02T16:43:00+09:00";19.7172;19.177
"2021-11-02T16:44:00+09:00";19.6497;19.177
"2021-11-02T16:45:00+09:00";19.6497;19.177
"2021-11-02T16:46:00+09:00";19.6158;19.0758
"2021-11-02T16:47:00+09:00";19.6158;19.1431
"2021-11-02T16:48:00+09:00";19.5485;19.0758
"2021-11-02T16:49:00+09:00";19.5485;19.0758
"2021-11-02T16:50:00+09:00";19.5146;19.0758
"2021-11-02T16:51:00+09:00";19.4808;18.9069
"2021-11-02T16:52:00+09:00";19.4134;18.9744
"2021-11-02T16:53:00+09:00";19.4134;18.9405
"2021-11-02T16:54:00+09:00";19.3796;18.873
"2021-11-02T16:55:00+09:00";19.3457;18.873
"2021-11-02T16:56:00+09:00";19.2445;18.7718
"2021-11-02T16:57:00+09:00";19.2106;18.5692
"2021-11-02T16:58:00+09:00";19.177;18.6704
"2021-11-02T16:59:00+09:00";19.1431;18.5017
"2021-11-02T17:00:00+09:00";19.0758;18.4678
"2021-11-02T17:01:00+09:00";19.0758;18.4005
"2021-11-02T17:02:00+09:00";18.9744;18.5017
"2021-11-02T17:03:00+09:00";19.0081;18.4678
"2021-11-02T17:04:00+09:00";19.0081;18.4678
"2021-11-02T17:05:00+09:00";18.9744;18.4005
"2021-11-02T17:06:00+09:00";18.9405;18.4678
"2021-11-02T17:07:00+09:00";18.9069;18.3666
"2021-11-02T17:08:00+09:00";18.873;18.4005
"2021-11-02T17:09:00+09:00";18.8393;18.3329
"2021-11-02T17:10:00+09:00";18.8057;18.2991
"2021-11-02T17:11:00+09:00";18.7718;18.2654
"2021-11-02T17:12:00+09:00";18.7718;18.2991
"2021-11-02T17:13:00+09:00";18.8057;18.3329
"2021-11-02T17:14:00+09:00";18.8057;18.3666
"2021-11-02T17:15:00+09:00";18.7718;18.3329
"2021-11-02T17:16:00+09:00";18.7718;18.3329
"2021-11-02T17:17:00+09:00";18.7043;18.3329
"2021-11-02T17:18:00+09:00";18.7381;18.3329
"2021-11-02T17:19:00+09:00";18.7043;18.2654
"2021-11-02T17:20:00+09:00";18.7043;18.2318
"2021-11-02T17:21:00+09:00";18.6704;18.2318
"2021-11-02T17:22:00+09:00";18.6367;18.1304
"2021-11-02T17:23:00+09:00";18.6031;18.1304
"2021-11-02T17:24:00+09:00";18.6031;18.0628
"2021-11-02T17:25:00+09:00";18.5355;18.0292
"2021-11-02T17:26:00+09:00";18.5017;17.9616
"2021-11-02T17:27:00+09:00";18.4678;17.8602
"2021-11-02T17:28:00+09:00";18.4678;17.8266
"2021-11-02T17:29:00+09:00";18.4005;17.7927
"2021-11-02T17:30:00+09:00";18.3666;17.7927
"2021-11-02T17:31:00+09:00";18.3329;17.7254
"2021-11-02T17:32:00+09:00";18.2991;17.6578
"2021-11-02T17:33:00+09:00";18.2654;17.6915
"2021-11-02T17:34:00+09:00";18.2318;17.6578
"2021-11-02T17:35:00+09:00";18.164;17.624
"2021-11-02T17:36:00+09:00";18.1304;17.5566
"2021-11-02T17:37:00+09:00";18.1304;17.5566
"2021-11-02T17:38:00+09:00";18.0628;17.4891
"2021-11-02T17:39:00+09:00";18.0292;17.5228
"2021-11-02T17:40:00+09:00";18.0292;17.4891
"2021-11-02T17:41:00+09:00";17.9953;17.4552
"2021-11-02T17:42:00+09:00";17.9616;17.3877
"2021-11-02T17:43:00+09:00";17.9278;17.3877
"2021-11-02T17:44:00+09:00";17.9278;17.354
"2021-11-02T17:45:00+09:00";17.9278;17.3202
"2021-11-02T17:46:00+09:00";17.8602;17.3202
"2021-11-02T17:47:00+09:00";17.8602;17.3202
"2021-11-02T17:48:00+09:00";17.8602;17.3202
"2021-11-02T17:49:00+09:00";17.8602;17.3202
"2021-11-02T17:50:00+09:00";17.8266;17.354
"2021-11-02T17:51:00+09:00";17.7927;17.3202
"2021-11-02T17:52:00+09:00";17.8266;17.2865
"2021-11-02T17:53:00+09:00";17.759;17.3202
"2021-11-02T17:54:00+09:00";17.759;17.354
"2021-11-02T17:55:00+09:00";17.7927;17.3202
"2021-11-02T17:56:00+09:00";17.759;17.219
"2021-11-02T17:57:00+09:00";17.759;17.219
"2021-11-02T17:58:00+09:00";17.759;17.2865
"2021-11-02T17:59:00+09:00";17.759;17.2865
"2021-11-02T18:00:00+09:00";17.7254;17.2528
"2021-11-02T18:01:00+09:00";17.6915;17.2528
"2021-11-02T18:02:00+09:00";17.6915;17.219
"2021-11-02T18:03:00+09:00";17.6915;17.1853
"2021-11-02T18:04:00+09:00";17.6915;17.1853
"2021-11-02T18:05:00+09:00";17.6578;17.1853
"2021-11-02T18:06:00+09:00";17.624;17.1178
"2021-11-02T18:07:00+09:00";17.5903;17.0503
"2021-11-02T18:08:00+09:00";17.5903;17.0839
"2021-11-02T18:09:00+09:00";17.5566;17.0503
"2021-11-02T18:10:00+09:00";17.5566;17.0166
"2021-11-02T18:11:00+09:00";17.5566;16.9829
"2021-11-02T18:12:00+09:00";17.4891;16.9829
"2021-11-02T18:13:00+09:00";17.4552;16.9154
"2021-11-02T18:14:00+09:00";17.4552;16.9154
"2021-11-02T18:15:00+09:00";17.4552;16.8815
"2021-11-02T18:16:00+09:00";17.4216;16.8815
"2021-11-02T18:17:00+09:00";17.3877;16.8815
"2021-11-02T18:18:00+09:00";17.354;16.9154
"2021-11-02T18:19:00+09:00";17.3202;16.814
"2021-11-02T18:20:00+09:00";17.3202;16.814
"2021-11-02T18:21:00+09:00";17.3202;16.7128
"2021-11-02T18:22:00+09:00";17.2528;16.7128
"2021-11-02T18:23:00+09:00";17.219;16.6791
"2021-11-02T18:24:00+09:00";17.219;16.6791
"2021-11-02T18:25:00+09:00";17.1853;16.6453
"2021-11-02T18:26:00+09:00";17.1853;16.5441
"2021-11-02T18:27:00+09:00";17.1514;16.5779
"2021-11-02T18:28:00+09:00";17.1178;16.5779
"2021-11-02T18:29:00+09:00";17.1178;16.5779
"2021-11-02T18:30:00+09:00";17.0839;16.5441
"2021-11-02T18:31:00+09:00";17.0839;16.5441
"2021-11-02T18:32:00+09:00";17.0503;16.5441
"2021-11-02T18:33:00+09:00";17.0166;16.5104
"2021-11-02T18:34:00+09:00";17.0166;16.5104
"2021-11-02T18:35:00+09:00";16.9829;16.5441
"2021-11-02T18:36:00+09:00";16.9491;16.4429
"2021-11-02T18:37:00+09:00";16.9491;16.4092
"2021-11-02T18:38:00+09:00";16.9154;16.4092
"2021-11-02T18:39:00+09:00";16.9154;16.4092
"2021-11-02T18:40:00+09:00";16.8815;16.4429
"2021-11-02T18:41:00+09:00";16.8479;16.4092
"2021-11-02T18:42:00+09:00";16.8479;16.4092
"2021-11-02T18:43:00+09:00";16.814;16.3417
"2021-11-02T18:44:00+09:00";16.814;16.308
"2021-11-02T18:45:00+09:00";16.814;16.2405
"2021-11-02T18:46:00+09:00";16.7803;16.2068
"2021-11-02T18:47:00+09:00";16.7803;16.2742
"2021-11-02T18:48:00+09:00";16.7465;16.2068
"2021-11-02T18:49:00+09:00";16.7465;16.2405
"2021-11-02T18:50:00+09:00";16.7465;16.173
"2021-11-02T18:51:00+09:00";16.6791;16.2405
"2021-11-02T18:52:00+09:00";16.7128;16.2068
"2021-11-02T18:53:00+09:00";16.6453;16.1056
"2021-11-02T18:54:00+09:00";16.6116;16.1393
"2021-11-02T18:55:00+09:00";16.6116;16.173
"2021-11-02T18:56:00+09:00";16.5779;16.0718
"2021-11-02T18:57:00+09:00";16.5779;16.0718
"2021-11-02T18:58:00+09:00";16.5441;16.1056
"2021-11-02T18:59:00+09:00";16.5441;16.0718
"2021-11-02T19:00:00+09:00";16.5104;16.0718
"2021-11-02T19:01:00+09:00";16.4767;15.9369
"2021-11-02T19:02:00+09:00";16.4767;16.0042
"2021-11-02T19:03:00+09:00";16.4767;16.0042
"2021-11-02T19:04:00+09:00";16.4429;15.903
"2021-11-02T19:05:00+09:00";16.4429;15.903
"2021-11-02T19:06:00+09:00";16.4767;15.9369
"2021-11-02T19:07:00+09:00";16.4092;15.9369
"2021-11-02T19:08:00+09:00";16.4092;15.9369
"2021-11-02T19:09:00+09:00";16.3754;15.903
"2021-11-02T19:10:00+09:00";16.3754;15.903
"2021-11-02T19:11:00+09:00";16.3754;15.903
"2021-11-02T19:12:00+09:00";16.3754;15.8694
"2021-11-02T19:13:00+09:00";16.3754;15.8694
"2021-11-02T19:14:00+09:00";16.3417;15.8694
"2021-11-02T19:15:00+09:00";16.308;15.903
"2021-11-02T19:16:00+09:00";16.308;15.8355
"2021-11-02T19:17:00+09:00";16.2405;15.8018
"2021-11-02T19:18:00+09:00";16.2742;15.7345
"2021-11-02T19:19:00+09:00";16.2742;15.7682
"2021-11-02T19:20:00+09:00";16.2068;15.7007
"2021-11-02T19:21:00+09:00";16.2068;15.7007
